41," 기립박수가 이어집니다"" #SPORTSTIME'", 'tbs 시민의방송', 'tbs 시민의방송'- 'tbs 시민의방송'
42, '[유시민의 알릴레오 39회 알집] 감정이입의 신 유시민, 'YTN DMB', 'tbs 시민의방송'- 'YTN DMB'
43, 그분에 이입한 썰', 'YTN NEWS', 'YTN DMB'- 'YTN NEWS'
44, '[정치부심] #28-2 이첩이 하명이라고? 검찰, '뉴스TVCHOSUN', 'YTN NEWS'- '뉴스TVCHOSUN'
45, 청와대 노리나', 'KTV국민방송', '뉴스TVCHOSUN'- 'KTV국민방송'
46, '법원, 'JTBC Voyage', 'KTV국민방송'- 'JTBC Voyage'
47, 정경심 공소장 잇단 지적...왜?! (양지열, '최고수익률', 'JTBC Voyage'- '최고수익률'
48,장용진, '정치일학', '최고수익률'- '정치일학'
49,신장식)│김어준의 뉴스공장', '황현필 한국사', '정치일학'- '황현필 한국사'
50, 'tbs TV LIVE - 실시간 방송보기', '김용민TV', '황현필 한국사'- '김용민TV'
51, 'tbs fm 95.1MHz 실시간 LIVE', '김용민TV', '김용민TV'- '김용민TV'
52, '[히히히스토리] 북미회담 미뤄달라는 나경원, '김용민TV', '김용민TV'- '김용민TV'
53, 선거법 위반?', '손혜원TV', '김용민TV'- '손혜원TV'
54, '문재인 대통령이 좌파 사상에 물들어? 일본계 해리스 주한 미국대사 추방 요구까지 일파만파! 독도 노리는 일본의 치졸한 꼼수 러시아 군용기 침범에 혼쭐! | 닥쳐라정치 HD', '김용민TV', '손혜원TV'- '김용민TV'
55, '‘쎈돌’ 24년 바둑인생, '김용민TV', '김용민TV'- '김용민TV'
56, 프로 활동을 마치며(이세돌)│김어준의 뉴스공장', '김용민TV', '김용민TV'- '김용민TV'
57, 'tbs TV LIVE - 실시간 방송보기', '[공식] 새날', '김용민TV'- '[공식] 새날'
58, 'MBC 여의도 촛불 집중보도-현장 인터뷰 대박 (나경원 동작구 시민반응 실화ㄷㄷ)', '김용민TV', '[공식] 새날'- '김용민TV'
59," '나경원 ""총선 전 북·미 회담 자제 요청"" 발언에…박지원 ""할 말 아냐""'", '김용민TV', '김용민TV'- '김용민TV'
60," '[#도깨비] ""너의 삶은 너의 선택만이 정답이다"" 명대사 쏟아져나오는 레전드 명장면! 할아버지가 된 소년의 가는길을 배웅하는 도깨비 | |'", '김용민TV', '김용민TV'- '김용민TV'
61, '김어준의 다스뵈이다 88회 그분이 오셨어, '김용민TV', '김용민TV'- '김용민TV'
62, 같기도 그리고 엘-타령', '김용민TV', '김용민TV'- '김용민TV'
63, '[뉴스공장 레전드 13화] 국정원 댓글 조작부터 일본 만행까지! 김어준이 극찬한 고퀄 다큐멘터리 대공개', '김용민TV', '김용민TV'- '김용민TV'
64, 'tbs TV LIVE - 실시간 방송보기', '김용민TV', '김용민TV'- '김용민TV'
65, 'YTN DMB LIVE', '김용민TV', '김용민TV'- '김용민TV'
66, '[YTN LIVE] 대한민국 24시간 뉴스 채널 YTN', '김용민TV', '김용민TV'- '김용민TV'
67," ""유재수 의혹 윗선 어디까지?…'친문 실세' 줄줄이 거론""", '김용민TV', '김용민TV'- '김용민TV'
68, '늦었어도 꼭 보여 드리고 싶었던 영상이라 올립니다, '김용민TV', '김용민TV'- '김용민TV'
69," 문 대통령이 특별히 준비한 ""한-메콩 정상회의 환영만찬""'", '시사타파TV', '김용민TV'- '시사타파TV'
70, '[비정상회담][113-5] 한옥 집 공개한 뉴요커 마크⊙_⊙한옥에 대한 해박한 지식에 그저 감탄♥ (Abnormal Summit)', '팩트TV NEWS', '시사타파TV'- '팩트TV NEWS'
71, '[단독] 한국과 손잡은 영국의 충격발표에 일본 전체가 비상!', '더깊이10', '팩트TV NEWS'- '더깊이10'
72, '생방송) 국회 단식 10일째, '김용민TV', '더깊이10'- '김용민TV'
73,국회앞 상황. 공수처설치 김태현단장 단식 시작. 강연 토착외9 때려잡은 강의', '김용민TV', '김용민TV'- '김용민TV'
74, '검찰개혁에 빡친 역사강사', '김용민TV', '김용민TV'- '김용민TV'
75, '[경제의 속살] 황교안의 황제단식', '김용민TV', '김용민TV'- '김용민TV'
76, '[경제의 속살] 질투 프리미엄', 'tbs 시민의방송', '김용민TV'- 'tbs 시민의방송'
77, '[경제의 속살] 낮은 출산율에 꼰대질했더니 역효과가 나버렸다', 'tbs 시민의방송', 'tbs 시민의방송'- 'tbs 시민의방송'
78, '[손혜원의 insigth] 11월 30일 여의도 대첩 후기', '바이스톰 코리아', 'tbs 시민의방송'- '바이스톰 코리아'
79, '[경제의 속살] 황교안 황제단식 (2)', '김용민TV', '바이스톰 코리아'- '김용민TV'
80, '[피하지방법원] #21-1 백일하 드러난 정경심 무리한 기소', '김용민TV', '김용민TV'- '김용민TV'
81, '[히히히스토리] 정조의 혼이 살아있는 수원 지지대고개', 'OhmynewsTV', '김용민TV'- 'OhmynewsTV'
82, '김현희는 왜 승무원석에 앉았을까? ( 새날 / 새가날아든다 )', 'OhmynewsTV', 'OhmynewsTV'- 'OhmynewsTV'
83, '[경제의 속살] 40년 만에 찾아온 위대한 역사의 변곡점···2020년, '이상스쿨', 'OhmynewsTV'- '이상스쿨'
84, 버니 샌더스가 美 대통령이 되면 어떻게 될까?', '뀨엣Tech', '이상스쿨'- '뀨엣Tech'
85, '[경제의 속살] ‘금감원 저승사자’, '진심 TV', '뀨엣Tech'- '진심 TV'
86, 기레기들 표적 되다', '속보TV', '진심 TV'- '속보TV'
87, '[경제의 속살] 한국 진보의 거목, '진심 TV', '속보TV'- '진심 TV'
88, 노회찬의 삶 & 노회찬 의원이 재벌(?)같다며 욕보인 조선일보 칼럼', 'Canada Korean Broadcast', '진심 TV'- 'Canada Korean Broadcast'
89, '[경제의 속살] 긴팔입고 누진제 폐지 비판한 김병준 VS 단추 풀어헤치고 누진제 완화 지시한 文 대통령', 'Canada Korean Broadcast', 'Canada Korean Broadcast'- 'Canada Korean Broadcast'
90, '[경제의 속살] ‘비행기 난동’ 부리는 사람들은 따로 있다?···상대적 박탈감 부르는 ‘앵커링 이팩트’', '뀨엣Tech', 'Canada Korean Broadcast'- '뀨엣Tech'
91, '[경제의 속살] 월요경제학 – 3대 공상적 사회주의자, '뀨엣Tech', '뀨엣Tech'- '뀨엣Tech'
92, 로버트 오언', '비진튜브', '뀨엣Tech'- '비진튜브'
93, '[경제의 속살] 아시아나 ‘기내식 대란’ 발생한 이유? 동생에게도 무시당한 박삼구의 사연', '비진튜브', '비진튜브'- '비진튜브'
94," '[용칼] 무리한 정경심 기소... 윤석열 한동훈 ""개망신""'", '팩트코리아', '비진튜브'- '팩트코리아'
95, '[관훈라이트] #126-2 골로가는 YTN과 SBS', 'jamjam park', '팩트코리아'- 'jamjam park'
96, '[피하지방법원] #20-1 고발만 벌써 몇 번째... 나경원 수사 어떻게?', 'jamjam park', 'jamjam park'- 'jamjam park'
97, '[박시영의눈] 김진표 총리설, 'Brilliant', 'jamjam park'- 'Brilliant'
98, 필리버스터 그리고 김남국에게 나경원이란? (feat. 김남국 변호사)', 'DCandFi', 'Brilliant'- 'DCandFi'
99, '최민희 전 의원! 복장터지겠어서 나왔다!', 'Dani & Cesar', 'DCandFi'- 'Dani & Cesar'
100," '장제원 사보타지에 폭발한 이철희 ""어지간히 좀 해..창피한 줄 알아야지""'", 'DCandFi', 'Dani & Cesar'- 'DCandFi'
101, '[사무리] 검찰의 황운하 청장 총선불출마 시나리오!', 'MBCkpop', 'DCandFi'- 'MBCkpop'
102, '[관훈라이트] #126-1 김학의 그리고 마요네즈와 고추장 (feat. 시사인 정희상 기자)', '셀프노트 스튜디오', 'MBCkpop'- '셀프노트 스튜디오'
103, '[박시영의눈] 86세대 용퇴론과 황교안 단식 그리고 나경원 잡기 (feat. 임세은 민생경제연구소장)', '백석암', '셀프노트 스튜디오'- '백석암'
104, '[경제의 속살] 주한미군 방위비 분담금 조선일보, '천신매화당010.3689.5006', '백석암'- '천신매화당010.3689.5006'
105, 자한당은 제발 좀 닥쳐주세요!', '정치일학', '천신매화당010.3689.5006'- '정치일학'
106, '[피하지방법원] #21-2 한국당 미래 권력으로 보는 검찰', '탐사기획스트레이트', '정치일학'- '탐사기획스트레이트'
107," '""공수처-선거법 분리대응해야...\'선이후난\'""(박지원)│김어준의 뉴스공장'", '김용민TV', '탐사기획스트레이트'- '김용민TV'
108, 'tbs TV LIVE - 실시간 방송보기', '김용민TV', '김용민TV'- '김용민TV'
109, '브라질에서의 독도 전시에 일본이 발작하는 기가 차는 이유', '김용민TV', '김용민TV'- '김용민TV'
110, '[히히히스토리] 북미회담 미뤄달라는 나경원, '김용민TV', '김용민TV'- '김용민TV'
111, 선거법 위반?', '김용민TV', '김용민TV'- '김용민TV'
112, '[히히히스토리] 퇴계 선생과 박정희의 성생활 야사..그리고 자한당나귀(?)', 'YTN RADIO', '김용민TV'- 'YTN RADIO'
113," '김남국 변호사 ""총선 앞두고 묵혀둔 사건 조사", 'YTN RADIO', 'YTN RADIO'- 'YTN RADIO'
114," 이것이 바로 정치검찰이란 증거""'", 'YTN RADIO', 'YTN RADIO'- 'YTN RADIO'
115," ""자유한국당사 앞에서 울려 퍼진 '임을 위한 행진곡'""", 'YTN RADIO', 'YTN RADIO'- 'YTN RADIO'
116, '트럼프 방위비 인상에 빡친 한국 핵개발 거론에 미국 초비상 걸린 상황 일본 원자폭탄보다 강력해 전세계 벌벌떨며 두려워 하는 한국 핵무기 I Donald Trump [ENG SUB]', '김용민TV', 'YTN RADIO'- '김용민TV'
117, '진짜 인텔 CPU 만드는 삼성? 세계에 한국의 위상을 알렸다', '김용민TV', '김용민TV'- '김용민TV'
118, '삼성이 중국업체들 좌절하게 만드는 갤럭시S11의 새로운 기술, '미디어오늘', '김용민TV'- '미디어오늘'
119," ""죽어라 개발해도 삼성을 이길수 없다""'", '노컷브이', '미디어오늘'- '노컷브이'
120, '삼성이 중국에서 스마트폰 공장을 철수하자 인도에서 벌어지는 놀라운 일들과 중국상황', 'MBCNEWS', '노컷브이'- 'MBCNEWS'
121," '삼성이 갤럭시S11에 내놓은 헐리우드 SF영화에서 나올법한 놀라운기술! ""이거 나오면 세상 뒤집힌다""'", 'MKTV 김미경TV', 'MBCNEWS'- 'MKTV 김미경TV'
122, 'CKB - 도산하는 일본기업 올해 10, 'MKTV 김미경TV', 'MKTV 김미경TV'- 'MKTV 김미경TV'
123,000개 넘을듯. 체감 경기 7년만의 최저 수준.', '알리미 황희두', 'MKTV 김미경TV'- '알리미 황희두'
124, 'CKB - 삼성, '김용민TV', '알리미 황희두'- '김용민TV'
125, 일본산 EUV 포토레지스트 대체 . 미국 인프리아 EUV PR 도입. 평가최종단계. 품질 매우 우수해.', '김용민TV', '김용민TV'- '김용민TV'
126," ""지소미아 연장은 플랜 'B' 였다? 외국 소재 기업들이 일본을 버리고 한국을 찾는 이유", '이송원TV Lee Song Won', '김용민TV'- '이송원TV Lee Song Won'
127," 반도체 웨이퍼 국내 생산""", '이송원TV Lee Song Won', '이송원TV Lee Song Won'- '이송원TV Lee Song Won'
128, '일본이 감추려 했지만 밝혀져버린 사실, '이송원TV Lee Song Won', '이송원TV Lee Song Won'- '이송원TV Lee Song Won'
129, 수출규제로 죽어나가는 일본 기업', '이송원TV Lee Song Won', '이송원TV Lee Song Won'- '이송원TV Lee Song Won'
130, '한국인 여러분! 우리 완전 망했어요. 진짜다! 일본 섬 지역 관광업 포기 속출. 일본 지자체 초비상 패닉.', 'Satori Factory', '이송원TV Lee Song Won'- 'Satori Factory'
131, '드디어 일본 대도시도 불매로 휘청. 마지막 사죄 기회까지 놓친 현상황. 뼈를 깎는 아픔으로 후회할 것.', 'OniricFlow VR', 'Satori Factory'- 'OniricFlow VR'
132, 'BTS 방탄소년단 MMA 8관왕 수상에 난리난 현장 실시간 떼창 응원 멜론뮤직어워드 방탄 역대급 무대 BTS IN MELON MUSIC AWARDS 2019 MMA', 'OniricFlow VR', 'OniricFlow VR'- 'OniricFlow VR'
133, '191130 멜론뮤직어워드 방탄소년단 지민 디오니소스 직캠 MMA BTS JIMIN Dionysus fancam 4K', '3D-VR-360 VIDEOS', 'OniricFlow VR'- '3D-VR-360 VIDEOS'
134, '151231 가요대제전 방탄소년단 perfect man JIMIN focus', 'jafchannel', '3D-VR-360 VIDEOS'- 'jafchannel'
135, '[방탄소년단/BTS] JIMIN Serendipity (세렌디피티) 무대 교차편집 (stage mix)', '3D-VR-360 VIDEOS', 'jafchannel'- '3D-VR-360 VIDEOS'
136, 'Melon Music Awards 2019-BTS Funny Moment Reaction to Idol at MMA 2019', 'JUCAVE', '3D-VR-360 VIDEOS'- 'JUCAVE'
137, '[HD] BTS (방탄소년단) FULL PERFORMANCE @ MMA 2019', '이송원TV Lee Song Won', 'JUCAVE'- '이송원TV Lee Song Won'
138, 'ITZY Reaction to BTS Boy With Luv at MMA 2019', '이송원TV Lee Song Won', '이송원TV Lee Song Won'- '이송원TV Lee Song Won'
139, '복면가왕 스페셜 ★국카스텐 하현우 무대 모음집★ (음악대장)', '조회수1234만회', '이송원TV Lee Song Won'- '조회수1234만회'
140, '노래 듣다가 소름돋아 촬영 중단된..역대급 커버 (윤민수&신용재) 인연 ver. (Cover by. 더히든 전철민x지세희)', '진상처리반', '조회수1234만회'- '진상처리반'
141, '2020년 경자년 띠별운세 - 가만히만 있어도 정말 초대박나는 행운의 띠 네가지 [용인용한점집]', '모아보자해외반응', '진상처리반'- '모아보자해외반응'
142, '(전라도용한점집)부끄럽지만 꼭알고가야할 속궁합 알아보기..ㅎㅎ점점tv]', '이슈리뷰[Issue Review]', '모아보자해외반응'- '이슈리뷰[Issue Review]'
143, '생방송) 국회 단식 10일째, '미디어오늘', '이슈리뷰[Issue Review]'- '미디어오늘'
144,국회앞 상황. 공수처설치 김태현단장 단식 시작. 강연 토착외9 때려잡은 강의', '팩트TV NEWS', '미디어오늘'- '팩트TV NEWS'
145, '[풀버전]김의성 주진우 스트레이트 72회-고삐 풀린 검찰 전관 비리 / 그들만의 농협왕국 2', 'OhmynewsTV', '팩트TV NEWS'- 'OhmynewsTV'
146, '[히히히스토리] 개혁 장관 노린 검찰 쿠데타, '노컷브이', 'OhmynewsTV'- '노컷브이'
147, 개혁 군주 노린 조선 인조반정', 'SBS Entertainment', '노컷브이'- 'SBS Entertainment'
148," ""[관훈라이트] #122-2 이상호 격정토로", 'Gossiping Ptt', 'SBS Entertainment'- 'Gossiping Ptt'
149," 볼 수 밖에 없는 '박근혜의 7시간'""", 'SBS Entertainment', 'Gossiping Ptt'- 'SBS Entertainment'
150, '[관훈라이트] #125-2 보도국장 바꾼 KBS, 'SBS Culture', 'SBS Entertainment'- 'SBS Culture'
151, YTN... 과연 달라질 수 있을까?', 'Scene Taker', 'SBS Culture'- 'Scene Taker'
152," ""[용칼] 한동훈식 먼지털기... 이젠 '유재수 카드'로""", '오인분', 'Scene Taker'- '오인분'
153, '[히히히스토리] 퇴계 선생과 박정희의 성생활 야사..그리고 자한당나귀(?)', 'Matias Ibenholdt', '오인분'- 'Matias Ibenholdt'
154, '탁현민 “조국은 친구, 'Deven Patel', 'Matias Ibenholdt'- 'Deven Patel'
155, 지탄받는 인물이 되든 안 되든” 11.28(목) 출발새아침 2부/ YTN 라디오', 'Sound Effects', 'Deven Patel'- 'Sound Effects'
156, 'YTN RADIO 실시간 보이는 라디오', 'Sound Effects', 'Sound Effects'- 'Sound Effects'
157, '홍성걸 “북미회담 열지 말아달라? 나경원 발언 상당히 부적절” 11.28(목) 출발새아침 4부/ YTN 라디오', 'Sound Effects', 'Sound Effects'- 'Sound Effects'
158, 'YTN RADIO 실시간 보이는 라디오', 'Perry The Sinoceratops', 'Sound Effects'- 'Perry The Sinoceratops'
159, '[히히히스토리] 북미회담 미뤄달라는 나경원, 'Tyrannosaurusfan2019 Subscribe', 'Perry The Sinoceratops'- 'Tyrannosaurusfan2019 Subscribe'
160, 선거법 위반?', 'Tyrannosaurusfan2019 Subscribe', 'Tyrannosaurusfan2019 Subscribe'- 'Tyrannosaurusfan2019 Subscribe'
161, '[히히히스토리] 박정희는 왜 악마인가...그의 가려진 민낯', '김용민TV', 'Tyrannosaurusfan2019 Subscribe'- '김용민TV'
162, '이해찬·이인영 한국당 필리버스터에 분노 폭발 “더 이상 우리가 참지 않는다”', '김용민TV', '김용민TV'- '김용민TV'
163, '[NocutView] 필리버스터를 지켜본 새누리당 의원들 남긴 것', 'Toys In Japan', '김용민TV'- 'Toys In Japan'
164," '민식이법·유치원법 막아선 한국당…""무제한 토론"" (2019.11.29/뉴스데스크/MBC)'"," ""Bakuna's Experiment"""," 'Toys In Japan'- ""Bakuna's Experiment"""
165," ""욕망 소비를 줄여라-김미경의 '돈의 이치를 알아야 돈을 이긴다'""", 'Happy Color'," ""Bakuna's Experiment""- 'Happy Color'"
166," ""터놓고 얘기하기 어려운 주제"," ""Bakuna's Experiment"""," 'Happy Color'- ""Bakuna's Experiment"""
167," 돈-김미경의 '돈의 이치를 알아야 돈을 이긴다'""", 'Happy Color'," ""Bakuna's Experiment""- 'Happy Color'"
168," ""[나경원이 간다] 정신줄 놓은듯한 나경원의 '민식이법' 인질극과 '필리버스터'""", 'INTERACTIVE〰ROTATION', 'Happy Color'- 'INTERACTIVE〰ROTATION'
169, '[경제의 속살] 황교안 황제단식 (2)', 'Black Studios', 'INTERACTIVE〰ROTATION'- 'Black Studios'
170, '[용칼] 공수처 막으려 벌거벗고 칼춤추는 검찰', 'Minimatt Films Production House', 'Black Studios'- 'Minimatt Films Production House'
171, '자한당 비난여론 폭발하자 댓글부대 동원해서 쉴드 치는 논리. 팩트체크', 'The Sean Ward Show', 'Minimatt Films Production House'- 'The Sean Ward Show'
172, 'MBC 뉴스, 'Videos para Niños Club', 'The Sean Ward Show'- 'Videos para Niños Club'
173, 잘 지적했습니다! 보도 아주 잘하네요', '미니팡TV', 'Videos para Niños Club'- '미니팡TV'
174, '심각성을 자각한 일본 NHK 뉴스 한국 불매운동 보도', 'playtube', '미니팡TV'- 'playtube'
175, 'MBC 뉴스, '베이비버스 -인기 동요・동화', 'playtube'- '베이비버스 -인기 동요・동화'
176, 잘 지적했습니다! 보도 아주 잘하네요', '베이비버스 -인기 동요・동화', '베이비버스 -인기 동요・동화'- '베이비버스 -인기 동요・동화'
177," ""360 VIDEO // Proxi flying as seen as Jokke Sommer's eyes""", '엄마 까투리TV', '베이비버스 -인기 동요・동화'- '엄마 까투리TV'
178, '360 Kraken eats a Ship: Virtual Reality Sea Monsters scary 360 Video for VR Box, '베이비버스 -인기 동요・동화', '엄마 까투리TV'- '베이비버스 -인기 동요・동화'
179, Oculus Go, '엄마 까투리TV', '베이비버스 -인기 동요・동화'- '엄마 까투리TV'
180, Gear VR', '베이비버스 -인기 동요・동화', '엄마 까투리TV'- '베이비버스 -인기 동요・동화'
181, '360 VR Roller Coaster: Virtual Reality scary 360 video for Cardboard & Samsung Gear VR Box', '베이비버스 -인기 동요・동화', '베이비버스 -인기 동요・동화'- '베이비버스 -인기 동요・동화'
182, '🔴 VR VIDEOS 3D SBS Underwater for VR BOX 3D not 360 VR', '베이비버스 -인기 동요・동화', '베이비버스 -인기 동요・동화'- '베이비버스 -인기 동요・동화'
183, '360度動画でVR体験！水没車両からの脱出【疑似体験版】', '베이비버스 -인기 동요・동화', '베이비버스 -인기 동요・동화'- '베이비버스 -인기 동요・동화'
184, '🔴 VR 360° Roller Coaster VR 360 VIDEO 4K Virtual Reality VIDEO 360 GoPro Fusion 360', '베이비버스 -인기 동요・동화', '베이비버스 -인기 동요・동화'- '베이비버스 -인기 동요・동화'
185, 'Video 3D. Aquarium.', '베이비버스 -인기 동요・동화', '베이비버스 -인기 동요・동화'- '베이비버스 -인기 동요・동화'
186, '심각성을 자각한 일본 NHK 뉴스 한국 불매운동 보도', '베이비버스 -인기 동요・동화', '베이비버스 -인기 동요・동화'- '베이비버스 -인기 동요・동화'
187, '조선일보를 통해 가짜 뉴스 퍼트리는 검찰', '키글TV - 키즈 앱・장난감', '베이비버스 -인기 동요・동화'- '키글TV - 키즈 앱・장난감'
188, '(긴급)아베 드디어 수출규제 완전철회/사실상 항복선언/조건3가지있다는데?/실시간 일본반응 실시간일본 반응 일본반응', '꼬마버스 타요', '키글TV - 키즈 앱・장난감'- '꼬마버스 타요'
189, '일본 불매운동 5개월 후 아베 고향(지역구) 시모노세키 한국인 관광객0명!!뒤통수 맞은 지역주민들 일본반응 日本 旅行 北九州 下關 japan fukuoka Kitakyushu あべ', '알리미 황희두', '꼬마버스 타요'- '알리미 황희두'
190," '[일본반응] ""한국의 역사는 아시아의 자랑"" 양심선언하는 일본 기자'", '김용민TV', '알리미 황희두'- '김용민TV'
191," '한 아세안 정삼회담에서 투자의 귀재 짐 로저스가 ""문재인 대통령이 틀렸다", 'Verizon', '김용민TV'- 'Verizon'
192,"""한 까닭은? 추락하는 일본 부상하는 한국! [이슈리뷰]'", 'Test Ex', 'Verizon'- 'Test Ex'
193, '필리버스터에 막혀 울먹이던 박용진 “나경원, 'Puzzles TV', 'Test Ex'- 'Puzzles TV'
194, 한유총에 애들 팔아먹어”', '알리미 황희두', 'Puzzles TV'- '알리미 황희두'
195," '\'용서할 수 없다\' 자한당과 투쟁선포한 이인영 ""스스로 무덤 팠다. 폭거 또박또박 응징하겠다""'", '김용민TV', '알리미 황희두'- '김용민TV'
196," '\'민식이법\' 불발에 눈물 흘린 강훈식 ""자유한국당", '김용민TV', '김용민TV'- '김용민TV'
197," 다음에 의원 한 번 더 하려고 애들 계속 죽여도 되나!""'", '김용민TV', '김용민TV'- '김용민TV'
198, '어떻게 ‘민식이법’이 정쟁의 대상이 될 수 있습니까?', '김용민TV', '김용민TV'- '김용민TV'
199, '김인문 별세 - 한밤의 TV연예', '알리미 황희두', '김용민TV'- '알리미 황희두'
200, '탤런트 김지영 별세 궁금증 알아보기', '김용민TV', '알리미 황희두'- '김용민TV'
201, '김인문 별세 - 한밤의 TV연예', '김용민TV', '김용민TV'- '김용민TV'
202, '산속 야생 할머니!_01', '김용민TV', '김용민TV'- '김용민TV'
203, '버스에서 양아치를 만난 마동석 (feat.여고생)', '알리미 황희두', '김용민TV'- '알리미 황희두'
